contrast,gene,group_sum,background_sum,group_detected,background_detected,n_group,n_background,mean_group,mean_background,pct_group,pct_background,log2fc,delta_pct,marker_score
inflammatory_macrophage_vs_other_macrophage,GPR183,46908,27510,5381,4671,7838,13523,5.984689971931616,2.034311913037048,0.6865271752998214,0.34541152111217927,1.5567351453855276,0.34111565418764217,0.5310267275150785
inflammatory_macrophage_vs_other_macrophage,CCL17,113956,31472,2314,1331,7838,13523,14.538912988007144,2.3272942394439102,0.2952283745853534,0.09842490571618724,2.6431933614201784,0.19680346886916616,0.5201896224194428
inflammatory_macrophage_vs_other_macrophage,NLRP3,9831,5310,3711,2529,7838,13523,1.254274049502424,0.39266434962656216,0.4734626180147997,0.18701471566959993,1.6754815513771082,0.2864479023451998,0.4799381758100537
inflammatory_macrophage_vs_other_macrophage,SERPINB9,9872,6253,4055,3315,7838,13523,1.2595049757591221,0.4623973970272868,0.5173513651441695,0.24513791318494416,1.4456496653495492,0.2722134519592253,0.39352528572849965
inflammatory_macrophage_vs_other_macrophage,PTGS2,16037,9430,3923,3373,7838,13523,2.046057667772391,0.6973304740072469,0.5005103342689462,0.24942690231457518,1.5529310087230275,0.251083431954371,0.389915247258541
inflammatory_macrophage_vs_other_macrophage,CCL4L2,327319,192627,5899,6907,7838,13523,41.76052564429701,14.244398432300525,0.752615463128349,0.5107594468682984,1.5517451094203745,0.2418560162600506,0.3752988904154281
inflammatory_macrophage_vs_other_macrophage,CD1C,6346,2680,1905,864,7838,13523,0.8096453176830825,0.19818087702432893,0.24304669558560857,0.0638911484138135,2.030466785481615,0.17915554717179505,0.36376938796711455
inflammatory_macrophage_vs_other_macrophage,GRASP,13314,9704,4385,3699,7838,13523,1.6986476141872926,0.7175922502403312,0.5594539423322276,0.2735339791466391,1.2431492193473488,0.2859199631855885,0.355441179029987
inflammatory_macrophage_vs_other_macrophage,RGS1,45404,30443,5266,5762,7838,13523,5.7928042868078595,2.251201656437181,0.6718550650676193,0.4260888856023072,1.363566236529128,0.2457661794653121,0.33511846439965787
inflammatory_macrophage_vs_other_macrophage,CXCL8,294525,224704,7052,8359,7838,13523,37.57655014034192,16.616431265251794,0.8997193161520796,0.6181320712859573,1.1772220065466732,0.2815872448661223,0.3314907014192459
inflammatory_macrophage_vs_other_macrophage,PMAIP1,15880,10715,4409,4366,7838,13523,2.026027047716254,0.7923537676551061,0.5625159479459045,0.3228573541373955,1.3544357164719245,0.239658593808509,0.32460215921368185
inflammatory_macrophage_vs_other_macrophage,IER3,84489,64436,6566,7635,7838,13523,10.779408012248023,4.764919026843156,0.8377137024751212,0.5645936552540117,1.1777541779733258,0.2731200472211095,0.32166827670293374
inflammatory_macrophage_vs_other_macrophage,CLEC10A,5745,3201,2306,1326,7838,13523,0.732967593773922,0.236707831102566,0.2942077060474611,0.09805516527397767,1.6306378521531188,0.19615254077348343,0.3198537577812501
inflammatory_macrophage_vs_other_macrophage,ICAM1,13641,10314,4468,4277,7838,13523,1.7403674406736411,0.7627005841898987,0.5700433784128605,0.31627597426606524,1.1902021593610879,0.2537674041467952,0.30203451239097356
inflammatory_macrophage_vs_other_macrophage,EREG,21246,10790,2734,2413,7838,13523,2.7106404695075272,0.7978998742882496,0.34881347282470015,0.17843673741033794,1.7643528715514014,0.1703767354143622,0.3006046823738833
inflammatory_macrophage_vs_other_macrophage,DUSP2,50129,41415,6303,7235,7838,13523,6.39563664200051,3.062560082821859,0.8041592242919112,0.5350144198772462,1.0623495833059997,0.26914480441466504,0.2859258708188942
inflammatory_macrophage_vs_other_macrophage,TNF,23527,17391,4266,4258,7838,13523,3.001658586374075,1.2860312060933226,0.5442714978310793,0.3148709605856689,1.2228335998783495,0.22940053724541043,0.2805186847738326
inflammatory_macrophage_vs_other_macrophage,PPIF,15369,11809,4453,4564,7838,13523,1.9608318448583821,0.8732529764105598,0.5681296249043123,0.3374990756488945,1.1669933431900992,0.23063054925541782,0.26914431571734887
inflammatory_macrophage_vs_other_macrophage,CORO1A,10779,8271,4347,4389,7838,13523,1.375223271242664,0.6116246395030689,0.554605766777239,0.3245581601715596,1.1689461209594196,0.23004760660567947,0.26891325737770755
inflammatory_macrophage_vs_other_macrophage,PDE4B,13175,10710,4590,4587,7838,13523,1.6809134983414136,0.7919840272128965,0.5856085736157183,0.3391998816830585,1.085701281129243,0.2464086919326598,0.2675262325126697
inflammatory_macrophage_vs_other_macrophage,CCL4,252709,182226,6081,7619,7838,13523,32.24151569277877,13.47526436441618,0.7758356723653993,0.563410485838941,1.258605928331943,0.21242518652645825,0.26735959908921914
inflammatory_macrophage_vs_other_macrophage,LGALS2,5056,2528,1829,1138,7838,13523,0.645062515947946,0.18694076758115802,0.23335034447563155,0.08415292464689787,1.7868522818424535,0.1491974198287337,0.2665937500659793
inflammatory_macrophage_vs_other_macrophage,MIR155HG,7612,4223,2422,2116,7838,13523,0.971166113804542,0.3122827774902019,0.30900739984689973,0.15647415514308954,1.6368619428675752,0.1525332447038102,0.24967586327777402
inflammatory_macrophage_vs_other_macrophage,PRDM1,9375,6423,3073,2768,7838,13523,1.196095942842562,0.47496857206241216,0.39206430211788723,0.20468830880721733,1.3324273254653596,0.1873759933106699,0.249664893623351
inflammatory_macrophage_vs_other_macrophage,VEGFA,12386,10125,3914,3648,7838,13523,1.5802500637917836,0.748724395474377,0.4993620821638173,0.26976262663610145,1.0776451919498813,0.22959945552771582,0.24742674932375355
inflammatory_macrophage_vs_other_macrophage,ARL5B,4475,2803,2425,1911,7838,13523,0.5709364633835162,0.20727649190268432,0.30939015054860936,0.14131479701249722,1.461769267364177,0.16807535353611214,0.24568738640045765
resident_macrophage_vs_other_macrophage,FCN1,654,23612,76,4261,175,21186,3.737142857142857,1.1145095817993014,0.4342857142857143,0.20112338336637403,1.7455257852754722,0.23316233091934024,0.4069908607746409
resident_macrophage_vs_other_macrophage,VCAN,264,12333,69,4494,175,21186,1.5085714285714287,0.5821297082979326,0.3942857142857143,0.21212121212121213,1.3737689347504116,0.18216450216450217,0.25025193408786717
resident_macrophage_vs_other_macrophage,AZU1,382,24916,73,3514,175,21186,2.182857142857143,1.1760596620409705,0.41714285714285715,0.1658642499763995,0.8922558997993671,0.25127860716645767,0.2242048197376394
resident_macrophage_vs_other_macrophage,ELANE,287,17574,57,2294,175,21186,1.64,0.8295100538091192,0.32571428571428573,0.10827905220428585,0.9833635832030224,0.21743523350999988,0.21381789033897938
resident_macrophage_vs_other_macrophage,GLT1D1,18,582,17,534,175,21186,0.10285714285714286,0.02747097139620504,0.09714285714285714,0.02520532427074483,1.9046236631977846,0.07193753287211231,0.1370139273802936
resident_macrophage_vs_other_macrophage,HGF,44,2064,29,1506,175,21186,0.25142857142857145,0.09742282639478901,0.1657142857142857,0.07108467856131408,1.3678077873251273,0.09462960715297163,0.12943511357535217
resident_macrophage_vs_other_macrophage,FAAH,15,476,13,458,175,21186,0.08571428571428572,0.02246766732748041,0.07428571428571429,0.021618049655432833,1.9316379476691021,0.052667664630281455,0.10173485961496143
resident_macrophage_vs_other_macrophage,PCAT18,11,267,9,223,175,21186,0.06285714285714286,0.012602662135372415,0.05142857142857143,0.01052581893703389,2.31825666250365,0.04090275249153753,0.09482307847824466
resident_macrophage_vs_other_macrophage,CDA,53,3404,34,2004,175,21186,0.3028571428571429,0.16067214198055318,0.19428571428571428,0.09459076748796375,0.9145134120377252,0.09969494679775054,0.09117236595893033
resident_macrophage_vs_other_macrophage,AC020656.1,2615,153147,104,10995,175,21186,14.942857142857143,7.2286887567261395,0.5942857142857143,0.5189747946757293,1.0476500420859969,0.07531091960998504,0.07889948809893596
resident_macrophage_vs_other_macrophage,NLRP12,12,374,10,357,175,21186,0.06857142857142857,0.017653167185877467,0.05714285714285714,0.016850750495610307,1.9576198525150081,0.040292106647246834,0.07887662787230233
resident_macrophage_vs_other_macrophage,CECR2,11,361,10,338,175,21186,0.06285714285714286,0.017039554422731994,0.05714285714285714,0.015953931841782308,1.8831273732509934,0.04118892530107483,0.07756399270924444
resident_macrophage_vs_other_macrophage,AC027031.2,12,437,11,403,175,21186,0.06857142857142857,0.02062682903804399,0.06285714285714286,0.019021995657509675,1.7330366240657202,0.04383514719963319,0.07596791551827621
resident_macrophage_vs_other_macrophage,LINC02207,38,2594,31,1819,175,21186,0.21714285714285714,0.12243934673841216,0.17714285714285713,0.08585858585858586,0.8265721049270081,0.09128427128427127,0.07545303226216814
resident_macrophage_vs_other_macrophage,P2RY8,25,1376,21,1181,175,21186,0.14285714285714285,0.06494855092985934,0.12,0.05574435948267724,1.137191815831636,0.06425564051732276,0.07307098851731911
resident_macrophage_vs_other_macrophage,S100A8,663,55890,93,8311,175,21186,3.7885714285714287,2.6380628717077315,0.5314285714285715,0.3922873595770792,0.5221748341361003,0.13914121185149225,0.07265603922004897
resident_macrophage_vs_other_macrophage,NFE2,9,296,9,278,175,21186,0.05142857142857143,0.013971490607004625,0.05142857142857143,0.013121872934957047,1.8800089263650808,0.03830669849361438,0.07201693510757083
resident_macrophage_vs_other_macrophage,C16orf74,14,666,14,585,175,21186,0.08,0.03143585386576041,0.08,0.027612574341546302,1.3475611906410039,0.052387425658453696,0.07059526169492295
resident_macrophage_vs_other_macrophage,ERLIN1,70,5272,46,3606,175,21186,0.4,0.24884357594637968,0.26285714285714284,0.17020674030019825,0.6847586657319943,0.0926504025569446,0.06344316603442553
resident_macrophage_vs_other_macrophage,SLC24A4,42,2816,30,2164,175,21186,0.24,0.13291796469366562,0.17142857142857143,0.10214292457283111,0.8524934560215623,0.06928564685574032,0.05906556054073956
resident_macrophage_vs_other_macrophage,PLPPR3,11,412,9,354,175,21186,0.06285714285714286,0.019446804493533466,0.05142857142857143,0.016709147550269046,1.6924923530532359,0.03471942387830238,0.0587623594164407
resident_macrophage_vs_other_macrophage,RAB3D,13,495,10,467,175,21186,0.07428571428571429,0.02336448598130841,0.05714285714285714,0.022042858491456624,1.6687251725602184,0.03509999865140052,0.05857225130642176
resident_macrophage_vs_other_macrophage,MT1H,258,10785,13,780,175,21186,1.4742857142857142,0.5090625885018408,0.07428571428571429,0.0368167657887284,1.5340993385756199,0.037468948496985885,0.05748108910635001
resident_macrophage_vs_other_macrophage,MARC1,13,526,10,452,175,21186,0.07428571428571429,0.024827716416501465,0.05714285714285714,0.021334843764750307,1.5810945371859741,0.03580801337810684,0.056615854339607
resident_macrophage_vs_other_macrophage,FOLR2,247,25082,92,6421,175,21186,1.4114285714285715,1.1838950250165203,0.5257142857142857,0.30307750401208344,0.2536147592312863,0.22263678170220225,0.05646397378743247
resident_macrophage_vs_other_macrophage,KBTBD11,23,1439,20,1184,175,21186,0.13142857142857142,0.06792221278202587,0.11428571428571428,0.0558859624280185,0.9523133107061565,0.05839975185769578,0.055614861036020286
resident_macrophage_vs_other_macrophage,AL391807.1,18,863,13,706,175,21186,0.10285714285714286,0.04073444727650335,0.07428571428571429,0.03332389313697725,1.336299356403478,0.04096182114873704,0.054737255238171675
resident_macrophage_vs_other_macrophage,CACNA2D3,14,728,13,633,175,21186,0.08,0.03436231473614651,0.07428571428571429,0.029878221467006513,1.2191488258897802,0.044407492818707775,0.05413934273063643
resident_macrophage_vs_other_macrophage,NCAM1,13,579,10,458,175,21186,0.07428571428571429,0.027329368450863777,0.05714285714285714,0.021618049655432833,1.4425993073468109,0.03552480748742431,0.051248062674987105
resident_macrophage_vs_other_macrophage,AL034397.3,33,2091,22,1589,175,21186,0.18857142857142858,0.09869725290286038,0.12571428571428572,0.07500236004908901,0.9340223007487124,0.05071192566519671,0.047366069485204707
