gene,mean_expression,n_reference_samples
CDKN2AIPNL,0.006378572725276149,5
CDKN2B,0.004640502499862193,5
CDKN2C,0.0023737987426748963,5
CDKN2D,0.0019306723416714505,5
CDKN3,0.001160408242125491,5
CDNF,0.0007884563248776458,5
CDO1,0.00140227543379668,5
CDON,0.0021922799797080682,5
CDPF1,0.002080425294602558,5
CDR1,8.34573173304725e-05,5
CDR2,0.004737938249220483,5
CDR2L,0.005153500525946912,5
CDRT1,0.00017299713063438619,5
CDRT15,0.0001991219869410936,5
CDRT15L2,9.610944309955525e-05,5
CDRT4,0.003250545656470242,5
CDS1,0.006224847737921974,5
CDS2,0.011711600980613227,5
CDSN,0.00019539877749643974,5
CDT1,0.0015795120656242896,5
CDV3,0.012595496225963607,5
CDX1,0.0002229044423272217,5
CDX2,0.0025571699979659458,5
CDX4,0.00011299118866159854,5
CDYL,0.004260507844121284,5
CDYL2,0.0015668659167949878,5
CEACAM1,0.001397028762731093,5
CEACAM16,0.00018991643742100945,5
CEACAM19,0.0010253564059688291,5
CEACAM20,0.0001877425442919045,5
CEACAM21,0.000520409346267376,5
CEACAM3,0.0001321985138110796,5
CEACAM4,0.00014068513913549624,5
CEACAM5,0.0016784336519419124,5
CEACAM6,0.04110048992129007,5
CEACAM7,0.0003425684866922931,5
CEACAM8,3.7139022583107484,5
CEBPA,0.004924040636254982,5
CEBPB,0.01920897420103812,5
CEBPD,0.051279006151605154,5
CEBPE,0.00018482680066562703,5
CEBPG,0.0053785906969724805,5
CEBPZ,0.007833705283568049,5
CEBPZOS,0.005479385329452974,5
CECR2,0.0020808522082756513,5
CEL,0.000583788123602386,5
CELA1,0.00012453807923868304,5
CELA2A,4.8638074466408345e-05,5
CELA2B,0.0002730829322946049,5
CELA3A,0.00022785004927110313,5
CELA3B,0.00019908905368600663,5
CELF1,0.020461874990566935,5
CELF2,0.013538684884035129,5
CELF3,0.00017991456062269067,5
CELF4,5.677677643086433e-05,5
CELF5,0.00015464537316466558,5
CELF6,0.001025900196400083,5
CELSR1,0.010590039774298392,5
CELSR2,0.0006558080860212301,5
CELSR3,0.0004938106602573201,5
CEMIP,0.0014259473622343232,5
CEMIP2,0.007396847347079809,5
CEMP1,0.00038024056496614294,5
CEND1,0.00022180285601461997,5
CENPA,0.0006038691773008112,5
CENPB,0.007856450887894972,5
CENPBD1,0.0012993228052030669,5
CENPC,0.004986392253080093,5
CENPE,0.0019274104073250427,5
CENPF,0.0016141709774471467,5
CENPH,0.0012571666376155132,5
CENPI,0.0011085960938974067,5
CENPJ,0.002942506951926328,5
CENPK,0.0013156910003520234,5
CENPL,0.0015350253193741593,5
CENPM,0.0061322877895208325,5
CENPN,0.0021730282900521364,5
CENPO,0.0010098792066189882,5
CENPP,0.0016094755272865378,5
CENPQ,0.0017849830133656358,5
CENPS,0.016937324325884684,5
CENPT,0.009928778354501807,5
CENPU,0.0020806044488723458,5
CENPV,0.002143952764187089,5
CENPVL3,0.0005534402828909132,5
CENPW,0.0013636493589027378,5
CENPX,0.010958248446103675,5
CEP104,0.005973423233845158,5
CEP112,0.0012871733052499032,5
CEP120,0.0072401579496973595,5
CEP126,0.00219454564296382,5
CEP128,0.002748377181391773,5
CEP131,0.002088760591790468,5
CEP135,0.003890244656082232,5
CEP152,0.0031592801466241898,5
CEP162,0.006019963308247148,5
CEP164,0.00596444902181225,5
CEP170,0.0030072366564580615,5
CEP170B,0.008107674472901607,5
CEP19,0.0006999449256975272,5
CEP192,0.0066363750192503955,5
CEP250,0.003063029410439999,5
CEP290,0.007260380072457326,5
CEP295,0.0035621773673518717,5
CEP295NL,0.001161045632167388,5
CEP350,0.015067519445260209,5
CEP41,0.0010988195027832662,5
CEP44,0.004949424610722192,5
CEP55,0.0017599831155731631,5
CEP57,0.006902719842972834,5
CEP63,0.005731196943426881,5
CEP68,0.004065202634341121,5
CEP70,0.004305574667772225,5
CEP72,0.002656252826404126,5
CEP76,0.0010354764372032148,5
CEP78,0.0026780581962021336,5
CEP83,0.005133863596119757,5
CEP85,0.002103196669551659,5
CEP85L,0.003005448440332895,5
CEP89,0.003585187629503303,5
CEP95,0.008655279428733294,5
CEP97,0.002817438866383124,5
CEPT1,0.0074196081109027,5
CER1,8.975391940599653e-05,5
CERCAM,0.0033544405330606973,5
CERK,0.00407218380804227,5
CERKL,0.0017715239550430677,5
CERS2,0.010101465284955027,5
CERS3,0.0001746370981111149,5
CERS4,0.006536456147377727,5
CERS5,0.0071964398707450835,5
CERS6,0.006273793150361531,5
CERT1,0.015158641821963853,5
CES1,0.016390128566860146,5
CES2,0.005492603619601951,5
CES3,0.0025969727827560045,5
CES4A,0.0031941818338630822,5
CES5A,0.00011466441032648489,5
CETN1,0.0002025963879820172,5
CETN2,0.00928600840176248,5
CETN3,0.001592371989068457,5
CETP,0.00031774873493162984,5
CFAP100,0.001917891770189327,5
CFAP126,0.0007000087037051936,5
CFAP157,0.00817527775281725,5
CFAP161,0.0006958322596752954,5
CFAP20,0.006418415779026021,5
CFAP206,0.0014499321338586049,5
CFAP221,0.0041641506465860175,5
CFAP298,0.01708604227227619,5
CFAP299,8.094659296402015e-05,5
CFAP300,0.0016085154332751493,5
CFAP36,0.007858353201737155,5
CFAP410,0.007559136987796385,5
CFAP43,0.00532176639319306,5
CFAP44,0.0058173093364993255,5
CFAP45,0.002827374770300266,5
CFAP46,0.0020410405463371206,5
CFAP47,0.001786694137857437,5
CFAP52,0.0018791825930701775,5
CFAP53,0.001488115912608994,5
CFAP54,0.003733794460338457,5
CFAP57,0.001260457935338984,5
CFAP58,0.001311009179967877,5
CFAP61,0.0008708621080108821,5
CFAP69,0.0038976569460684334,5
CFAP70,0.004215400500686576,5
CFAP73,0.0034756856498979116,5
CFAP74,0.0008664871544866958,5
CFAP77,0.000990398438587244,5
CFAP97,0.007804496895632784,5
CFAP97D1,0.0001449486333263441,5
CFAP97D2,0.0005630086909678789,5
CFAP99,0.0007243544120833347,5
CFB,0.021066729520806564,5
CFD,0.023223674445321564,5
CFDP1,0.01687497292066331,5
CFH,0.011350837389068686,5
CFHR2,7.415201221357639e-05,5
CFHR3,0.00022250661706721308,5
CFHR4,0.00014978124781842117,5
CFHR5,6.544610770133775e-05,5
CFI,0.008668945713316127,5
CFL1,0.045523602237305186,5
CFL2,0.006275902698246269,5
CFLAR,0.049787398033747175,5
CFP,0.0008397887732784527,5
CFTR,0.012023760777415814,5
CGA,0.00021945512846668636,5
CGAS,0.0027037398374843537,5
CGGBP1,0.02111730298345753,5
CGN,0.018904403540436703,5
CGNL1,0.011189641776054093,5
CGREF1,0.0007126205220591695,5
CGRRF1,0.0037569095496637304,5
CH25H,0.0009753382793868554,5
CHAC1,0.0006735798961138964,5
CHAC2,0.0006063097614363655,5
CHAD,0.00021929919823223892,5
CHADL,0.00043412464631464376,5
CHAF1A,0.002100744899647271,5
CHAF1B,0.0008673072635998964,5
CHAMP1,0.0027283914873571942,5
CHAT,0.0001227026699880022,5
CHCHD1,0.009167968461230887,5
CHCHD10,0.006381413962054916,5
CHCHD2,0.04137376329859517,5
CHCHD3,0.007104427250694977,5
CHCHD4,0.0014762571750173697,5
CHCHD5,0.008103438527698,5
CHCHD6,0.0026529706563748717,5
CHCHD7,0.00648894084376687,5
CHD1,0.014402943724761683,5
CHD2,0.02582361316180414,5
CHD3,0.010937386546009932,5
CHD4,0.014077176957859417,5
CHD5,0.00012761949077290635,5
CHD6,0.009591237709951395,5
CHD7,0.008238661641687548,5
CHD8,0.010765578184393516,5
CHD9,0.01252213561404542,5
CHDH,0.00431418340515471,5
CHEK1,0.0022553099177830436,5
CHEK2,0.0026172011196994053,5
CHERP,0.006302418576532886,5
CHFR,0.005021714797481785,5
CHGA,0.0005426757595472738,5
CHGB,0.0001924148275190595,5
CHI3L1,0.005318691378738646,5
CHI3L2,0.0030392808416288813,5
CHIA,0.0004068189210473665,5
CHIC1,0.0014230051954586148,5
CHIC2,0.009033758484315675,5
CHID1,0.01336833968383071,5
CHIT1,0.003084464439360584,5
CHKA,0.008128318265766177,5
CHKB,0.01922114508936313,5
CHL1,0.000894285220112297,5
CHM,0.0027760143302001257,5
CHML,0.0029552637149109183,5
CHMP1A,0.012128717219820662,5
CHMP1B,0.014181643084234374,5
CHMP2A,0.015755732172027935,5
CHMP2B,0.008302606549340029,5
CHMP3,0.02000801162744857,5
CHMP4A,0.007993433714118453,5
CHMP4B,0.013835220420135182,5
CHMP4C,0.006005192987031276,5
CHMP5,0.0047941135693495675,5
CHMP6,0.008338121973542327,5
CHMP7,0.007649120975172882,5
CHN1,0.002337846202776362,5
CHODL,0.00021529424854532233,5
CHORDC1,0.0013895585738642707,5
CHP1,0.01748375464852227,5
CHP2,0.00012097611884081406,5
CHPF,0.01122029319424111,5
CHPF2,0.0037451271051731996,5
CHPT1,0.017927708264477208,5
CHRAC1,0.0041566364042551415,5
CHRD,0.0010034189881169013,5
CHRDL1,0.004386851787277615,5
CHRDL2,0.00022154777263815858,5
CHRFAM7A,0.00012012684829706289,5
CHRM1,0.0005323358785473053,5
CHRM2,0.00021441098125373555,5
CHRM3,0.0008312076945567132,5
CHRM5,8.589201286227178e-05,5
CHRNA1,0.0002687887008730119,5
CHRNA10,0.0005593966306323959,5
CHRNA2,0.00022701618522092464,5
CHRNA3,0.0002393775269806594,5
CHRNA4,0.0002617025531765556,5
CHRNA5,0.0005417832838086737,5
CHRNA6,0.0002632341177999973,5
CHRNA7,0.0004745383847276842,5
CHRNA9,0.00015180874210688234,5
CHRNB1,0.0009800447685592325,5
CHRNB2,0.0001738515868183123,5
CHRNB3,0.00012412768822419595,5
CHRNB4,0.0004415468978312763,5
CHRND,0.00013660638092142548,5
CHRNE,6.66496685367954e-05,5
CHRNG,0.0002019187739415584,5
CHST1,0.0011969768768347578,5
CHST10,0.0015119759892950715,5
CHST11,0.012474792059873214,5
CHST12,0.003270670441827609,5
CHST13,0.00035734468821614965,5
CHST14,0.00421688614113912,5
CHST15,0.004598231496959549,5
CHST2,0.0012586679541536439,5
CHST3,0.001000501312583882,5
CHST4,0.000552392603212439,5
CHST5,0.0005775355676408308,5
CHST6,0.0007857385846626938,5
CHST7,0.00132534980749029,5
CHST8,0.0002465207666812978,5
CHST9,0.004909130020719076,5
CHSY1,0.011568822369401766,5
CHSY3,0.0005177094800368418,5
CHTF18,0.0018063993438554135,5
CHTF8,0.0025926306457437023,5
CHTOP,0.022260194291924763,5
CHUK,0.0061966898082076935,5
CHURC1,0.02205338419530934,5
CIAO1,0.009435894072187187,5
CIAO2A,0.013067065913223408,5
CIAO2B,0.004888631793516517,5
CIAO3,0.003337372639294909,5
CIAPIN1,0.0011782839038303136,5
CIART,0.0005633439197376865,5
CIB1,0.013485043744476987,5
CIB2,0.0008655594163300506,5
CIB3,0.00018563807222391837,5
CIB4,0.0003263994140943824,5
CIC,0.008994501144347205,5
CIDEA,9.068941988246235e-05,5
CIDEB,0.0016941542002048202,5
CIDEC,0.00022340656267348216,5
CIITA,0.023915077235734748,5
CILP,0.0001786879349117341,5
CILP2,0.0001816970425492892,5
CINP,0.00378448931053764,5
CIP2A,0.0012976926002830082,5
CIPC,0.005051717277267688,5
CIR1,0.011349294129231307,5
CIRBP,0.07085023870558571,5
CISD1,0.003624344336660374,5
CISD2,0.00601924705415036,5
CISD3,0.008202561253979505,5
CISH,0.008395283199617489,5
CIT,0.0015417200255533124,5
CITED1,0.00024126350476154807,5
CITED2,0.016466696237873436,5
CITED4,0.004922683347212492,5
CIZ1,0.007717353904732842,5
CKAP2,0.002218348880856371,5
CKAP2L,0.0011926473915437742,5
CKAP4,0.011090271155615044,5
CKAP5,0.013144110706337059,5
CKB,0.016453819426988304,5
CKLF,0.019662287542818215,5
CKM,8.272844658006534e-05,5
CKMT2,0.00026934091997546166,5
CKS1B,0.003025140015120664,5
CKS2,0.0018281091507334223,5
CLASP1,0.008099094845389978,5
CLASP2,0.007609002987696047,5
CLASRP,0.012568309694165048,5
CLBA1,0.0026411297620780915,5
CLC,0.00014119308567703693,5
CLCA1,0.0001945718144674269,5
CLCA2,0.0005305404284374889,5
CLCA4,0.00012743127373646086,5
CLCC1,0.015811302894994876,5
CLCF1,0.001595977242607462,5
CLCN1,0.00017855056240794842,5
CLCN2,0.0014220759022227417,5
CLCN3,0.013532405250635074,5
CLCN4,0.001838045994012052,5
CLCN5,0.004529176664848315,5
CLCN6,0.0050384769278388215,5
CLCN7,0.008062574769146198,5
CLCNKA,0.00024930992602497114,5
CLCNKB,4.84247888447464e-05,5
CLDN1,0.002562542027027521,5
CLDN10,0.0003799121221697371,5
CLDN11,0.0011900708143464125,5
CLDN12,0.006895878129069695,5
CLDN14,0.0002130071716592964,5
CLDN15,0.006501716076946317,5
CLDN16,0.00030595785103514474,5
CLDN17,0.00014595166138442806,5
CLDN18,0.026620867558939637,5
CLDN19,0.0002072439631436302,5
CLDN2,0.002416853796692852,5
CLDN20,7.23271103658496e-05,5
CLDN22,0.00014412593404481317,5
CLDN23,0.0021431434976865423,5
CLDN24,4.312083445151971e-05,5
CLDN25,0.00012841080548341356,5
CLDN3,0.003738011480715231,5
CLDN34,0.0003291803634061827,5
CLDN4,0.026248243674778036,5
CLDN5,0.01096932851879809,5
CLDN6,0.0001562704273645749,5
CLDN7,0.01818135754536885,5
CLDN8,0.00029490690206989117,5
CLDN9,0.0006452673579366206,5
CLDND1,0.010385750059181196,5
CLDND2,0.0011265647709368532,5
CLEC10A,0.002502939272274368,5
CLEC11A,0.003281251299496571,5
CLEC12A,0.0028341340274621258,5
CLEC12B,0.00035750193736624043,5
CLEC14A,0.006937452359870404,5
CLEC16A,0.009474863644695951,5
CLEC17A,0.0001729218598757231,5
CLEC18A,0.0001669861135377878,5
CLEC18C,8.996692864453377e-05,5
CLEC19A,0.00014915301331450728,5
CLEC1A,0.002245876380020959,5
CLEC1B,6.614363896843194e-05,5
CLEC20A,0.0003427906528155994,5
CLEC2A,0.00010417943389635056,5
CLEC2B,0.006830526074705692,5
CLEC2D,0.011375111451709831,5
CLEC2L,7.619631062802608e-05,5
CLEC3A,6.969390763794771e-05,5
CLEC3B,0.007914776174700664,5
CLEC4A,0.0035473968511019276,5
CLEC4C,0.0004531583662050275,5
CLEC4D,0.00028733346283406396,5
CLEC4E,0.00027434939385239667,5
CLEC4F,0.0007898982835873982,5
CLEC4G,0.0002482430454831445,5
CLEC4M,0.00029662950828983884,5
CLEC5A,0.0013229330467668036,5
CLEC6A,0.00025560479114161016,5
CLEC7A,0.003689550816039156,5
CLEC9A,0.00031902486204749816,5
CLECL1,0.00092529215661503,5
CLGN,0.0003807472976049272,5
CLHC1,0.004158705520156018,5
CLIC1,0.030832613937635766,5
CLIC2,0.005681614490834861,5
CLIC3,0.007329291101124648,5
CLIC4,0.01480744043204241,5
CLIC5,0.015298739302090403,5
CLIC6,0.006411127419072617,5
CLINT1,0.047312789648472145,5
CLIP1,0.02405304583939191,5
CLIP2,0.004725075395023999,5
CLIP3,0.0011615982618103876,5
CLIP4,0.00984430724332532,5
CLK1,0.029878012571454244,5
CLK2,0.009744586870200241,5
CLK3,0.009963614187475208,5
CLK4,0.01252189529457028,5
CLLU1OS,0.00010752840256693822,5
CLMN,0.004262818743288673,5
CLMP,0.003026740284248072,5
CLN3,0.009715705338770229,5
CLN5,0.004735646635876873,5
CLN6,0.004377769019840706,5
CLN8,0.0032274757563373535,5
CLNK,0.0010868593666850217,5
CLNS1A,0.010379815404666289,5
CLOCK,0.006298017283038315,5
CLPB,0.0029481931851080634,5
CLPP,0.0050172233920010205,5
CLPS,0.0001847156389354416,5
CLPSL1,0.0003769774961596468,5
CLPSL2,0.00021734037984523323,5
CLPTM1,0.011352746322072671,5
CLPTM1L,0.01926552767491227,5
CLPX,0.01035351428058578,5
CLRN1,0.00013697100950887465,5
CLRN2,0.00018137312350646604,5
CLRN3,0.0031045341351034496,5
CLSPN,0.0012758307366174597,5
CLSTN1,0.02069562322991959,5
CLSTN2,0.0005575935822461786,5
CLSTN3,0.008447925855835953,5
CLTA,0.02079319831663238,5
CLTB,0.011128337180695379,5
CLTC,0.010531561238811143,5
CLTCL1,0.0004613209550901557,5
CLTRN,0.0003875879156511128,5
CLU,0.10990187521968424,5
CLUAP1,0.006341567834899915,5
CLUH,0.006217948660803603,5
CLUL1,0.0007692417755010764,5
CLVS1,6.491512479429538e-05,5
CLVS2,6.101395287002307e-05,5
CLYBL,0.0027854071092041134,5
CMA1,0.0001959982335495931,5
CMAS,0.00707725676656977,5
CMBL,0.0130657021196449,5
CMC1,0.004166524181104506,5
CMC2,0.00563422301509403,5
CMC4,0.005242688604870212,5
CMIP,0.018859239300916625,5
CMKLR1,0.0018651721523912808,5
CMPK1,0.020802322583809672,5
CMPK2,0.007249403654293036,5
CMSS1,0.003387069734997148,5
CMTM1,0.0006075229647727935,5
CMTM2,0.0002085358727510588,5
CMTM3,0.015340382769585737,5
CMTM4,0.005821600270182435,5
CMTM5,0.00011817543695502059,5
CMTM6,0.011467341228040145,5
CMTM7,0.004590222136480958,5
CMTM8,0.003654446724856411,5
CMTR1,0.010517558567129607,5
CMTR2,0.005688328340325044,5
CMYA5,0.0006252726429858864,5
CNBD1,0.00012842577045192073,5
CNBP,0.027258406666142487,5
CNDP1,0.00012453146136922634,5
CNDP2,0.02205383125923942,5
CNEP1R1,0.0033962590570800464,5
CNFN,0.0005848037858257979,5
CNGA1,0.00013854454811576582,5
CNGA2,0.0001066784409986913,5
CNGA3,0.00022709010569809301,5
CNGA4,0.0005546929839012311,5
CNGB3,0.00010342127740211205,5
CNIH1,0.008214417789878246,5
CNIH2,0.000575216565968795,5
CNIH3,0.0005950019797091712,5
CNIH4,0.0023769328068184315,5
CNKSR1,0.0061670011005189535,5
CNKSR2,0.0011890349837989944,5
CNKSR3,0.005769950756483603,5
CNMD,0.00016950072500228496,5
CNN1,0.004473292578840918,5
CNN2,0.03900615015205662,5
CNN3,0.03554229325942234,5
CNNM1,0.0013323375623253988,5
CNNM2,0.003828505259918978,5
CNNM3,0.00905969815448727,5
CNNM4,0.005666764731802406,5
CNOT1,0.008985798994613669,5
CNOT10,0.00603635991600507,5
CNOT11,0.02540585651459896,5
CNOT2,0.014697992340083446,5
CNOT3,0.005756178826260004,5
CNOT4,0.006725052236341855,5
CNOT6,0.011524308729904023,5
CNOT6L,0.0068378264965930965,5
CNOT7,0.003941663741086111,5
CNOT8,0.018910969388500863,5
CNOT9,0.010156621274404396,5
CNP,0.0077409854950411475,5
CNPPD1,0.006873345937888386,5
CNPY2,0.011849876434215471,5
CNPY3,0.014588780562364623,5
CNPY4,0.0018679860126663724,5
CNR1,0.0013612996910268719,5
CNR2,0.0003337891571235486,5
CNRIP1,0.004077192835668192,5
CNST,0.010440014115079017,5
CNTD1,0.00024532019114559847,5
CNTD2,0.000376075580345954,5
CNTFR,0.0003222052896484354,5
CNTLN,0.0029756407186048253,5
CNTN1,0.0011755799239134203,5
CNTN2,4.902832825293993e-05,5
CNTN3,0.0007318612336079783,5
CNTN4,0.0006042609522509034,5
CNTN5,0.00011242707178928514,5
CNTN6,0.0007428711533006271,5
CNTNAP1,0.0023122248212887058,5
CNTNAP2,0.00011932655999989603,5
CNTNAP3,0.00010177365144362336,5
CNTNAP3B,0.00021748442132675337,5
CNTNAP4,8.659682909297798e-05,5
CNTNAP5,7.31525822983204e-05,5
CNTRL,0.018738065394561004,5
CNTROB,0.0042161739184985916,5
COA1,0.004133502894693197,5
COA3,0.013673133602382459,5
COA4,0.011155212085875497,5
COA5,0.004508391715261248,5
COA6,0.0058460781635409804,5
COA7,0.0019519518495881884,5
COA8,0.008913108530320166,5
COASY,0.0069724160243613,5
COBL,0.00495653048690924,5
COBLL1,0.010387534596755867,5
COCH,0.0006672704292367456,5
COG1,0.007520876658167627,5
COG2,0.006997721524041882,5
COG3,0.008487860941075209,5
COG4,0.012300657843731262,5
COG5,0.011094381806918477,5
COG6,0.002889814496679469,5
COG7,0.009370798771246424,5
COG8,0.005478681362247816,5
COIL,0.004144160128927604,5
COL10A1,0.002104828579976032,5
COL11A1,0.0003656500114434339,5
COL11A2,0.0004466842779628109,5
COL12A1,0.005406243165936487,5
COL13A1,0.003767572616032103,5
COL14A1,0.007125566955858147,5
COL15A1,0.0032694100762739515,5
COL16A1,0.007043425843334501,5
COL17A1,0.0008861934468117576,5
COL18A1,0.010551953951053895,5
COL19A1,0.00039757839978293565,5
COL1A1,0.041563083412789234,5
COL1A2,0.05983462911431656,5
COL20A1,9.630645680082264e-05,5
COL21A1,0.004369632482295889,5
COL22A1,0.00044679553508399604,5
COL23A1,0.0007814779324900484,5
COL24A1,0.0008251559762667892,5
COL25A1,0.000185744592752361,5
COL26A1,0.0001928113642314134,5
COL27A1,0.004831370448791528,5
COL28A1,0.001416518556445823,5
COL2A1,4.270449346901904e-05,5
COL3A1,0.08699396419284001,5
COL4A1,0.02891367994404692,5
COL4A2,0.04027736234060914,5
COL4A3,0.009203522981349565,5
COL4A4,0.005137857479187791,5
COL4A5,0.005525063865420546,5
COL4A6,0.0006858768373120852,5
COL5A1,0.01622816249770223,5
COL5A2,0.00737537794672076,5
COL5A3,0.0027881719028440494,5
COL6A1,0.03694403714872764,5
COL6A2,0.03838695752002385,5
COL6A3,0.04068748363777575,5
COL6A5,0.0016699172092710386,5
COL6A6,0.0029918242218064358,5
COL7A1,0.0030069214160182507,5
COL8A1,0.008336629128891718,5
COL8A2,0.001996716125255333,5
COL9A1,0.0002475635352578396,5
COL9A2,0.00395146783398766,5
COL9A3,0.0003585697248765287,5
COLCA2,0.0008079896530966361,5
COLEC10,0.0004733390150495085,5
COLEC11,0.00041608531034361025,5
COLEC12,0.014753343984168141,5
COLGALT1,0.01463517017511334,5
COLGALT2,0.0008696244033990766,5
COLQ,0.0008007918844286515,5
COMMD1,0.0074585964786777845,5
COMMD10,0.003468456271318298,5
COMMD2,0.005154758804573984,5
COMMD3,0.009973531861437204,5
COMMD4,0.007972343543434238,5
COMMD5,0.009124793799440187,5
COMMD6,0.015890949103132573,5
COMMD7,0.005892902346268431,5
